,MPIO,COD_LOCALIDAD,NOMBRE_LOCALIDAD,NPCEP17,NPCEP4,NPCEP5,NVCBP8B,NVCBP8H,NVCBP11AA
486,11001,8.0,Kennedy,6,13,1,2,2,2.0
487,11001,8.0,Kennedy,5,22,1,2,2,2.0
488,11001,17.0,La Candelaria,6,62,2,2,2,2.0
489,11001,17.0,La Candelaria,6,67,2,1,1,2.0
490,11001,12.0,Barrios Unidos,6,25,2,2,2,3.0
491,11001,12.0,Barrios Unidos,6,64,1,2,2,3.0
492,11001,8.0,Kennedy,6,57,2,2,2,3.0
493,11001,19.0,Ciudad Bolivar,6,3,2,1,1,2.0
494,11001,19.0,Ciudad Bolivar,6,32,2,2,2,2.0
495,11001,19.0,Ciudad Bolivar,6,13,2,2,2,2.0
496,11001,19.0,Ciudad Bolivar,6,26,2,2,2,2.0
497,11001,19.0,Ciudad Bolivar,6,70,1,2,2,2.0
498,11001,19.0,Ciudad Bolivar,6,17,1,2,2,2.0
499,11001,19.0,Ciudad Bolivar,6,18,2,1,2,2.0
500,11001,19.0,Ciudad Bolivar,6,81,2,1,2,2.0
501,11001,8.0,Kennedy,6,57,2,2,2,2.0
502,11001,11.0,Suba,6,37,1,1,1,2.0
503,11001,18.0,Rafael Uribe Uribe,6,4,2,2,2,2.0
504,11001,19.0,Ciudad Bolivar,6,49,1,1,2,2.0
505,11001,10.0,Engativa,6,51,2,2,2,3.0
506,11001,10.0,Engativa,6,28,1,2,2,3.0
507,11001,9.0,Fontibon,6,55,2,2,2,3.0
508,11001,13.0,Teusaquillo,6,48,1,2,2,4.0
509,11001,11.0,Suba,6,43,2,2,2,4.0
510,11001,18.0,Rafael Uribe Uribe,6,62,2,1,1,2.0
511,11001,18.0,Rafael Uribe Uribe,6,18,2,2,2,2.0
512,11001,4.0,San Cristobal,6,91,1,2,2,3.0
513,11001,12.0,Barrios Unidos,6,30,1,2,2,5.0
514,11001,8.0,Kennedy,6,30,1,2,2,2.0
515,11001,5.0,Usme,1,41,2,2,2,3.0
516,11001,16.0,Puente Aranda,6,34,2,2,2,3.0
517,11001,16.0,Puente Aranda,6,39,2,2,2,3.0
518,11001,11.0,Suba,6,32,2,2,2,4.0
519,11001,11.0,Suba,6,7,1,2,2,4.0
520,11001,11.0,Suba,6,3,1,2,2,4.0
521,11001,11.0,Suba,6,49,1,2,2,3.0
522,11001,11.0,Suba,6,23,2,2,2,3.0
523,11001,16.0,Puente Aranda,6,35,2,2,2,3.0
524,11001,16.0,Puente Aranda,6,62,2,2,2,3.0
525,11001,16.0,Puente Aranda,6,88,1,1,2,3.0
526,11001,8.0,Kennedy,6,80,2,2,2,3.0
527,11001,18.0,Rafael Uribe Uribe,6,57,2,2,2,3.0
528,11001,18.0,Rafael Uribe Uribe,6,64,2,2,2,3.0
529,11001,8.0,Kennedy,6,38,1,2,2,3.0
530,11001,13.0,Teusaquillo,6,35,2,2,2,4.0
531,11001,13.0,Teusaquillo,6,32,1,2,2,4.0
532,11001,8.0,Kennedy,6,38,2,2,2,2.0
533,11001,8.0,Kennedy,6,17,2,2,2,2.0
534,11001,8.0,Kennedy,6,10,2,2,2,2.0
535,11001,16.0,Puente Aranda,6,61,2,1,2,3.0
536,11001,7.0,Bosa,5,12,1,2,2,2.0
537,11001,8.0,Kennedy,6,76,2,2,2,2.0
538,11001,16.0,Puente Aranda,6,28,1,2,2,3.0
539,11001,16.0,Puente Aranda,6,90,1,2,2,3.0
540,11001,16.0,Puente Aranda,6,85,2,2,2,3.0
541,11001,11.0,Suba,6,19,1,2,2,4.0
542,11001,8.0,Kennedy,6,24,1,2,2,2.0
543,11001,4.0,San Cristobal,6,26,1,1,2,3.0
544,11001,11.0,Suba,6,31,2,2,2,4.0
545,11001,16.0,Puente Aranda,6,69,1,2,2,3.0
546,11001,8.0,Kennedy,6,40,2,2,2,2.0
547,11001,8.0,Kennedy,6,60,1,2,2,2.0
548,11001,8.0,Kennedy,6,50,2,2,2,2.0
549,11001,16.0,Puente Aranda,6,20,2,2,2,3.0
550,11001,1.0,Usaquen,6,52,1,2,2,1.0
551,11001,8.0,Kennedy,6,85,2,2,2,3.0
552,11001,8.0,Kennedy,6,64,1,2,1,3.0
553,11001,19.0,Ciudad Bolivar,6,22,2,1,2,2.0
554,11001,19.0,Ciudad Bolivar,6,4,1,2,2,2.0
555,11001,19.0,Ciudad Bolivar,6,15,2,2,2,2.0
556,11001,19.0,Ciudad Bolivar,6,76,2,1,2,2.0
557,11001,19.0,Ciudad Bolivar,6,31,2,1,2,2.0
558,11001,9.0,Fontibon,6,39,2,2,2,2.0
559,11001,10.0,Engativa,6,79,1,2,2,3.0
560,11001,19.0,Ciudad Bolivar,6,65,1,2,1,1.0
561,11001,19.0,Ciudad Bolivar,6,29,1,2,2,3.0
562,11001,19.0,Ciudad Bolivar,1,57,2,2,2,3.0
563,11001,6.0,Tunjuelito,6,20,2,2,2,2.0
564,11001,6.0,Tunjuelito,6,55,2,2,2,3.0
565,11001,8.0,Kennedy,6,17,2,2,2,2.0
566,11001,8.0,Kennedy,6,16,1,2,2,2.0
567,11001,8.0,Kennedy,6,6,1,2,2,3.0
568,11001,18.0,Rafael Uribe Uribe,6,28,2,2,2,2.0
569,11001,18.0,Rafael Uribe Uribe,6,2,1,2,2,2.0
570,11001,18.0,Rafael Uribe Uribe,6,69,2,1,2,2.0
571,11001,11.0,Suba,6,50,2,2,1,3.0
572,11001,2.0,Chapinero,6,31,1,2,2,2.0
573,11001,19.0,Ciudad Bolivar,6,83,2,2,2,2.0
574,11001,19.0,Ciudad Bolivar,6,10,1,2,2,2.0
575,11001,5.0,Usme,6,60,1,1,2,2.0
576,11001,5.0,Usme,6,7,2,2,2,2.0
577,11001,10.0,Engativa,6,17,2,2,2,3.0
578,11001,10.0,Engativa,6,8,1,2,2,3.0
579,11001,10.0,Engativa,6,38,1,2,2,3.0
580,11001,10.0,Engativa,6,91,1,2,2,3.0
581,11001,14.0,Los Martires,6,17,2,1,2,3.0
582,11001,5.0,Usme,6,63,1,1,2,2.0
583,11001,11.0,Suba,6,60,2,1,2,2.0
584,11001,11.0,Suba,6,35,2,2,2,3.0
585,11001,11.0,Suba,6,2,1,2,2,2.0
586,11001,1.0,Usaquen,6,37,1,2,2,5.0
587,11001,19.0,Ciudad Bolivar,6,79,2,2,2,1.0
588,11001,19.0,Ciudad Bolivar,6,66,2,2,2,1.0
589,11001,11.0,Suba,6,49,2,1,2,4.0
590,11001,11.0,Suba,6,70,2,1,2,4.0
591,11001,11.0,Suba,6,45,2,2,2,4.0
592,11001,11.0,Suba,6,18,2,2,2,4.0
593,11001,11.0,Suba,6,81,2,1,2,5.0
594,11001,11.0,Suba,6,15,1,2,2,5.0
595,11001,1.0,Usaquen,6,18,2,2,2,5.0
596,11001,1.0,Usaquen,6,64,2,1,2,5.0
597,11001,11.0,Suba,6,44,2,2,2,3.0
598,11001,11.0,Suba,6,22,2,2,2,3.0
599,11001,16.0,Puente Aranda,6,84,1,1,2,3.0
600,11001,8.0,Kennedy,6,30,2,2,2,2.0
601,11001,11.0,Suba,6,58,2,1,2,4.0
602,11001,16.0,Puente Aranda,6,51,1,2,2,3.0
603,11001,16.0,Puente Aranda,6,64,2,2,2,3.0
604,11001,8.0,Kennedy,6,77,1,2,2,2.0
605,11001,8.0,Kennedy,6,14,2,2,2,2.0
606,11001,8.0,Kennedy,6,7,2,2,2,2.0
607,11001,6.0,Tunjuelito,6,88,2,2,2,2.0
608,11001,6.0,Tunjuelito,6,68,1,2,2,3.0
609,11001,3.0,Santa Fe,6,50,2,1,2,2.0
610,11001,10.0,Engativa,6,12,2,1,2,3.0
611,11001,10.0,Engativa,6,84,2,2,2,3.0
612,11001,3.0,Santa Fe,6,30,1,2,2,3.0
613,11001,3.0,Santa Fe,6,19,2,2,9,3.0
614,11001,11.0,Suba,6,60,1,2,2,2.0
615,11001,11.0,Suba,6,10,1,2,2,2.0
616,11001,11.0,Suba,6,34,1,2,2,2.0
617,11001,11.0,Suba,6,70,1,1,2,2.0
618,11001,11.0,Suba,6,12,1,2,2,2.0
619,11001,11.0,Suba,6,2,2,2,2,2.0
620,11001,11.0,Suba,6,6,2,2,2,2.0
621,11001,11.0,Suba,6,27,2,2,2,2.0
622,11001,11.0,Suba,6,19,2,2,2,2.0
623,11001,11.0,Suba,6,61,1,1,2,2.0
624,11001,11.0,Suba,6,6,2,1,2,2.0
625,11001,11.0,Suba,6,64,1,2,2,5.0
626,11001,6.0,Tunjuelito,6,12,2,2,2,2.0
627,11001,10.0,Engativa,6,58,2,2,2,3.0
628,11001,10.0,Engativa,6,55,1,2,2,3.0
629,11001,10.0,Engativa,6,60,2,2,2,3.0
630,11001,7.0,Bosa,6,72,2,1,1,1.0
631,11001,6.0,Tunjuelito,6,29,1,1,1,2.0
632,11001,13.0,Teusaquillo,6,5,1,2,2,3.0
633,11001,10.0,Engativa,6,88,2,2,2,3.0
634,11001,11.0,Suba,6,42,1,1,2,2.0
635,11001,8.0,Kennedy,6,88,2,2,2,3.0
636,11001,8.0,Kennedy,6,27,1,2,2,3.0
637,11001,18.0,Rafael Uribe Uribe,6,29,1,2,2,3.0
638,11001,8.0,Kennedy,6,56,1,2,2,1.0
639,11001,8.0,Kennedy,6,32,2,2,2,1.0
640,11001,11.0,Suba,6,77,1,2,2,3.0
641,11001,2.0,Chapinero,6,66,2,2,1,2.0
642,11001,11.0,Suba,6,27,2,2,2,3.0
643,11001,8.0,Kennedy,6,51,2,2,2,2.0
644,11001,8.0,Kennedy,6,16,1,2,2,2.0
645,11001,12.0,Barrios Unidos,6,30,2,1,2,3.0
646,11001,19.0,Ciudad Bolivar,6,13,1,2,2,3.0
647,11001,2.0,Chapinero,6,80,2,2,2,2.0
648,11001,7.0,Bosa,6,36,2,2,2,3.0
649,11001,7.0,Bosa,6,29,1,2,2,3.0
650,11001,7.0,Bosa,6,54,2,2,2,3.0
651,11001,8.0,Kennedy,6,50,2,2,2,2.0
652,11001,13.0,Teusaquillo,6,42,2,2,2,4.0
653,11001,10.0,Engativa,6,65,1,2,2,4.0
654,11001,11.0,Suba,6,65,2,2,2,5.0
655,11001,7.0,Bosa,6,73,2,1,2,2.0
656,11001,7.0,Bosa,6,26,1,2,2,2.0
657,11001,7.0,Bosa,6,58,2,2,2,2.0
658,11001,7.0,Bosa,6,17,1,2,2,2.0
659,11001,7.0,Bosa,6,8,1,2,2,2.0
660,11001,7.0,Bosa,6,8,1,2,2,2.0
661,11001,7.0,Bosa,6,55,2,1,2,2.0
662,11001,7.0,Bosa,6,13,2,2,2,2.0
663,11001,13.0,Teusaquillo,6,75,2,2,2,4.0
664,11001,6.0,Tunjuelito,6,86,2,2,2,3.0
665,11001,15.0,Antonio Nariño,6,43,2,2,2,3.0
666,11001,19.0,Ciudad Bolivar,1,77,2,2,2,2.0
667,11001,19.0,Ciudad Bolivar,1,77,2,2,2,2.0
668,11001,19.0,Ciudad Bolivar,1,49,2,2,2,2.0
669,11001,13.0,Teusaquillo,6,63,1,2,2,4.0
670,11001,7.0,Bosa,6,78,1,2,2,3.0
671,11001,7.0,Bosa,6,34,2,2,2,3.0
672,11001,7.0,Bosa,6,7,1,2,2,3.0
673,11001,7.0,Bosa,6,66,2,2,2,3.0
674,11001,9.0,Fontibon,6,27,2,2,2,2.0
675,11001,9.0,Fontibon,6,37,1,2,2,2.0
676,11001,10.0,Engativa,6,85,2,2,2,3.0
677,11001,14.0,Los Martires,6,78,1,2,2,3.0
678,11001,14.0,Los Martires,6,77,2,2,2,3.0
679,11001,8.0,Kennedy,6,94,1,2,2,3.0
680,11001,18.0,Rafael Uribe Uribe,6,63,1,2,2,2.0
681,11001,11.0,Suba,6,71,1,2,2,3.0
682,11001,4.0,San Cristobal,6,14,2,2,2,2.0
683,11001,10.0,Engativa,6,73,2,2,2,3.0
684,11001,5.0,Usme,6,11,1,2,2,2.0
685,11001,18.0,Rafael Uribe Uribe,6,26,2,2,2,2.0
686,11001,5.0,Usme,6,63,1,2,2,1.0
687,11001,11.0,Suba,6,14,2,2,2,2.0
688,11001,9.0,Fontibon,6,21,1,2,2,3.0
689,11001,9.0,Fontibon,6,69,2,2,2,3.0
690,11001,8.0,Kennedy,6,13,1,2,2,2.0
691,11001,8.0,Kennedy,6,5,1,2,2,2.0
692,11001,8.0,Kennedy,6,3,1,2,2,2.0
693,11001,7.0,Bosa,6,67,2,2,2,2.0
694,11001,7.0,Bosa,6,9,2,2,2,2.0
695,11001,7.0,Bosa,6,80,1,2,2,2.0
696,11001,7.0,Bosa,6,68,2,2,2,2.0
697,11001,5.0,Usme,6,55,1,1,1,1.0
698,11001,8.0,Kennedy,6,26,2,1,2,2.0
699,11001,8.0,Kennedy,6,47,2,1,2,2.0
700,11001,13.0,Teusaquillo,6,30,2,2,2,4.0
701,11001,13.0,Teusaquillo,6,72,2,2,2,4.0
702,11001,19.0,Ciudad Bolivar,6,32,1,2,2,2.0
703,11001,19.0,Ciudad Bolivar,6,11,1,2,2,2.0
704,11001,16.0,Puente Aranda,6,39,1,2,2,3.0
705,11001,16.0,Puente Aranda,6,31,2,2,2,3.0
706,11001,10.0,Engativa,6,29,1,2,2,3.0
707,11001,10.0,Engativa,6,67,1,1,1,3.0
708,11001,10.0,Engativa,6,56,2,2,2,3.0
709,11001,4.0,San Cristobal,6,63,1,2,2,2.0
710,11001,9.0,Fontibon,6,57,1,2,2,3.0
711,11001,18.0,Rafael Uribe Uribe,6,75,2,2,2,3.0
712,11001,11.0,Suba,6,50,2,2,2,3.0
713,11001,11.0,Suba,6,79,2,2,2,3.0
714,11001,18.0,Rafael Uribe Uribe,6,65,2,2,2,2.0
715,11001,16.0,Puente Aranda,6,93,1,2,2,3.0
716,11001,16.0,Puente Aranda,6,64,2,2,2,3.0
717,11001,11.0,Suba,6,98,2,2,2,5.0
718,11001,11.0,Suba,6,57,1,2,2,4.0
719,11001,18.0,Rafael Uribe Uribe,6,13,1,1,2,1.0
720,11001,18.0,Rafael Uribe Uribe,6,15,1,2,2,1.0
721,11001,18.0,Rafael Uribe Uribe,6,39,1,1,1,1.0
722,11001,18.0,Rafael Uribe Uribe,6,15,2,1,1,1.0
723,11001,18.0,Rafael Uribe Uribe,6,9,1,2,2,1.0
724,11001,18.0,Rafael Uribe Uribe,6,60,2,2,2,1.0
725,11001,13.0,Teusaquillo,6,74,1,2,2,4.0
726,11001,11.0,Suba,6,75,2,2,2,3.0
727,11001,11.0,Suba,6,76,2,1,2,3.0
728,11001,8.0,Kennedy,6,6,1,2,2,3.0
729,11001,14.0,Los Martires,6,39,2,2,2,3.0
730,11001,10.0,Engativa,6,85,2,1,2,3.0
731,11001,10.0,Engativa,6,5,1,2,2,3.0
732,11001,3.0,Santa Fe,5,21,2,2,2,3.0
733,11001,11.0,Suba,6,70,2,2,2,5.0
734,11001,10.0,Engativa,6,60,2,2,2,1.0
735,11001,10.0,Engativa,6,70,2,2,2,3.0
736,11001,10.0,Engativa,6,82,1,2,2,3.0
737,11001,10.0,Engativa,6,81,2,2,2,3.0
738,11001,1.0,Usaquen,6,12,1,2,2,4.0
739,11001,8.0,Kennedy,6,33,2,2,2,3.0
740,11001,1.0,Usaquen,6,84,2,2,2,2.0
741,11001,8.0,Kennedy,6,58,2,2,2,3.0
742,11001,8.0,Kennedy,6,43,2,2,2,3.0
743,11001,8.0,Kennedy,6,15,2,2,2,3.0
744,11001,8.0,Kennedy,6,9,2,2,2,3.0
745,11001,8.0,Kennedy,6,9,2,2,2,3.0
746,11001,8.0,Kennedy,6,11,1,2,2,2.0
747,11001,8.0,Kennedy,6,83,1,2,1,2.0
748,11001,8.0,Kennedy,6,53,2,1,2,2.0
749,11001,16.0,Puente Aranda,6,63,2,2,2,3.0
750,11001,16.0,Puente Aranda,6,83,2,2,2,3.0
751,11001,11.0,Suba,6,17,2,2,2,4.0
752,11001,10.0,Engativa,6,16,1,1,2,3.0
753,11001,4.0,San Cristobal,6,92,1,1,2,3.0
754,11001,5.0,Usme,6,20,2,2,2,2.0
755,11001,6.0,Tunjuelito,6,9,1,2,2,2.0
756,11001,19.0,Ciudad Bolivar,6,74,2,1,1,2.0
757,11001,5.0,Usme,6,77,1,2,2,1.0
758,11001,8.0,Kennedy,6,68,2,1,2,3.0
759,11001,16.0,Puente Aranda,6,6,2,2,2,3.0
760,11001,9.0,Fontibon,6,75,1,1,2,2.0
761,11001,11.0,Suba,6,80,2,2,2,3.0
762,11001,7.0,Bosa,6,52,1,1,2,1.0
763,11001,8.0,Kennedy,6,10,1,2,2,3.0
764,11001,8.0,Kennedy,6,9,2,2,2,3.0
765,11001,10.0,Engativa,6,53,1,2,2,3.0
766,11001,7.0,Bosa,6,9,1,2,2,2.0
767,11001,8.0,Kennedy,6,80,2,2,2,3.0
768,11001,19.0,Ciudad Bolivar,5,28,2,1,2,1.0
769,11001,1.0,Usaquen,6,66,1,2,2,5.0
770,11001,4.0,San Cristobal,6,50,2,2,2,2.0
771,11001,4.0,San Cristobal,6,75,1,2,2,2.0
772,11001,14.0,Los Martires,6,80,2,2,2,3.0
773,11001,4.0,San Cristobal,6,22,1,1,2,2.0
774,11001,4.0,San Cristobal,6,79,2,2,2,2.0
775,11001,11.0,Suba,6,92,1,2,2,5.0
776,11001,9.0,Fontibon,6,21,1,2,2,2.0
777,11001,18.0,Rafael Uribe Uribe,6,93,1,2,2,3.0
778,11001,18.0,Rafael Uribe Uribe,6,32,2,9,9,3.0
779,11001,1.0,Usaquen,6,75,1,2,2,5.0
780,11001,19.0,Ciudad Bolivar,6,78,1,2,2,1.0
781,11001,2.0,Chapinero,6,28,2,2,2,6.0
782,11001,3.0,Santa Fe,6,65,2,1,2,2.0
783,11001,11.0,Suba,6,67,1,2,2,3.0
784,11001,19.0,Ciudad Bolivar,6,74,2,2,2,1.0
785,11001,11.0,Suba,6,47,2,2,2,2.0
786,11001,15.0,Antonio Nariño,6,16,2,1,2,3.0
787,11001,8.0,Kennedy,6,75,2,2,2,3.0
788,11001,8.0,Kennedy,6,8,2,2,2,1.0
789,11001,1.0,Usaquen,6,38,2,2,2,3.0
790,11001,13.0,Teusaquillo,6,83,2,2,2,4.0
791,11001,13.0,Teusaquillo,6,10,1,2,2,4.0
792,11001,11.0,Suba,6,73,2,2,2,3.0
793,11001,11.0,Suba,6,16,2,2,2,4.0
794,11001,11.0,Suba,6,11,2,2,2,4.0
795,11001,13.0,Teusaquillo,6,83,2,2,2,4.0
796,11001,2.0,Chapinero,6,65,1,2,2,6.0
797,11001,10.0,Engativa,6,60,1,2,2,4.0
798,11001,11.0,Suba,6,93,2,2,2,4.0
799,11001,8.0,Kennedy,6,10,1,1,2,2.0
800,11001,20.0,Sumapaz,6,23,2,2,2,1.0
801,11001,5.0,Usme,6,6,2,1,2,1.0
802,11001,5.0,Usme,6,68,1,1,2,1.0
803,11001,5.0,Usme,6,29,2,1,2,1.0
804,11001,5.0,Usme,6,9,1,1,2,1.0
805,11001,5.0,Usme,6,7,2,1,2,1.0
806,11001,5.0,Usme,6,6,1,1,2,1.0
807,11001,20.0,Sumapaz,6,44,2,1,2,1.0
808,11001,20.0,Sumapaz,6,73,1,1,2,1.0
809,11001,20.0,Sumapaz,6,75,1,1,2,1.0
810,11001,20.0,Sumapaz,6,52,2,1,2,1.0
811,25473,,,6,79,1,2,2,3.0
812,25473,,,6,18,2,2,2,3.0
813,25269,,,6,26,2,2,2,3.0
814,25430,,,6,17,1,2,2,3.0
815,25430,,,6,23,2,2,2,2.0
816,25430,,,6,6,2,2,2,2.0
817,25754,,,6,51,1,2,2,2.0
818,25290,,,6,78,2,2,2,5.0
819,25473,,,6,48,1,2,2,3.0
820,25214,,,6,44,2,2,2,1.0
821,25214,,,6,93,2,2,2,1.0
822,25175,,,6,77,2,1,1,2.0
823,25754,,,6,8,1,2,2,3.0
824,25260,,,6,8,1,2,2,2.0
825,25269,,,6,19,1,1,2,2.0
826,25754,,,6,38,2,2,2,3.0
827,25214,,,6,40,1,1,2,2.0
828,25214,,,6,20,2,1,2,2.0
829,25754,,,6,26,2,2,2,3.0
830,25377,,,6,54,1,2,2,2.0
831,25099,,,6,84,2,1,2,1.0
832,25214,,,6,10,1,2,2,2.0
833,25260,,,6,20,1,2,2,1.0
834,25099,,,6,17,1,2,2,2.0
835,25099,,,6,14,2,2,2,2.0
836,25286,,,6,80,2,2,2,3.0
837,25286,,,6,22,1,2,2,3.0
838,25286,,,6,10,1,2,2,2.0
839,25099,,,6,88,2,1,2,2.0
840,25430,,,6,31,1,2,2,2.0
841,25430,,,6,89,1,2,2,2.0
842,25430,,,6,45,1,2,2,2.0
843,25430,,,6,32,1,2,2,2.0
844,25214,,,6,20,2,2,2,1.0
845,25758,,,6,48,2,2,1,2.0
846,25758,,,6,23,1,2,2,2.0
847,25758,,,6,19,2,1,2,2.0
848,25785,,,6,80,1,2,2,3.0
849,25290,,,6,55,1,1,2,3.0
850,25290,,,6,70,2,1,2,4.0
851,25758,,,6,75,2,1,2,2.0
852,25758,,,6,12,2,2,2,3.0
853,25740,,,6,79,2,2,2,3.0
854,25286,,,6,19,2,1,2,0.0
855,25377,,,6,55,2,1,1,2.0
856,25290,,,6,78,1,2,2,3.0
857,25269,,,6,86,2,9,2,2.0
858,25473,,,6,66,2,2,2,3.0
859,25473,,,6,18,1,2,2,3.0
860,25473,,,6,50,1,2,2,3.0
861,25473,,,6,22,1,2,2,3.0
862,25785,,,6,59,2,2,2,3.0
863,25290,,,6,55,2,2,1,3.0
864,25290,,,6,71,2,2,2,3.0
865,25126,,,6,13,1,2,2,2.0
866,25817,,,6,42,1,2,2,2.0
867,25817,,,6,75,2,2,2,2.0
868,25126,,,6,20,2,1,2,2.0
869,25126,,,6,39,1,2,2,4.0
870,25126,,,6,37,1,2,2,3.0
871,25473,,,6,36,1,2,2,3.0
872,25473,,,6,13,1,2,2,3.0
873,25754,,,6,49,1,2,2,1.0
874,25785,,,6,36,2,1,2,3.0
875,25286,,,6,13,2,1,2,0.0
876,25754,,,6,64,1,1,2,1.0
877,25899,,,6,80,1,1,2,2.0
878,25899,,,6,84,2,2,2,3.0
879,25286,,,6,32,1,2,2,2.0
880,25473,,,6,71,1,2,2,3.0
881,25286,,,6,33,1,2,2,3.0
882,25286,,,6,73,1,2,2,2.0
883,25286,,,6,83,1,1,2,3.0
884,25286,,,6,79,1,2,1,1.0
885,25758,,,6,88,2,1,2,1.0
886,25290,,,6,39,2,2,2,3.0
887,25269,,,6,42,2,2,2,3.0
888,25269,,,6,15,1,2,2,3.0
889,25785,,,6,67,2,1,2,3.0
890,25430,,,6,70,1,2,2,4.0
891,25377,,,6,46,2,2,2,2.0
892,25269,,,6,88,2,2,2,2.0
893,25473,,,6,9,1,2,2,3.0
894,25473,,,6,4,2,2,2,3.0
895,25126,,,6,40,2,2,2,3.0
896,25126,,,6,73,1,1,1,3.0
897,25740,,,6,31,2,2,2,2.0
898,25214,,,6,12,1,1,2,1.0
899,25175,,,6,57,1,2,2,3.0
900,25175,,,6,79,2,1,1,3.0
901,25175,,,6,9,1,2,2,2.0
902,25214,,,6,15,2,2,1,2.0
903,25269,,,6,56,2,2,2,2.0
904,25799,,,6,72,2,2,2,2.0
905,25290,,,6,22,1,2,2,2.0
906,25290,,,6,11,1,2,2,2.0
907,25214,,,6,10,2,2,2,2.0
908,25214,,,6,51,1,2,2,3.0
909,25214,,,1,23,1,1,1,0.0
910,25214,,,6,18,1,2,2,1.0
911,25214,,,6,29,2,2,2,1.0
912,25214,,,6,6,1,2,2,1.0
913,25214,,,6,4,1,2,2,1.0
914,25260,,,6,24,1,2,2,2.0
915,25175,,,6,4,1,1,2,2.0
916,25099,,,6,43,2,1,2,2.0
917,25290,,,6,28,2,2,2,2.0
918,25214,,,6,78,1,1,2,2.0
919,25473,,,6,62,2,2,2,1.0
920,25473,,,6,85,2,2,2,1.0
921,25175,,,1,51,2,2,2,3.0
922,25175,,,1,29,1,2,2,3.0
923,25175,,,6,81,1,1,2,3.0
924,25377,,,6,21,1,2,2,2.0
925,25175,,,6,68,1,2,2,2.0
926,25269,,,6,13,1,2,2,4.0
927,25269,,,6,37,2,2,2,2.0
928,25785,,,6,12,2,2,2,2.0
929,25430,,,6,29,1,2,2,3.0
930,25430,,,6,57,1,2,2,3.0
931,11001,19.0,Ciudad Bolivar,6,47,2,1,1,2.0
932,11001,19.0,Ciudad Bolivar,6,21,2,1,2,1.0
933,11001,4.0,San Cristobal,6,56,2,1,2,3.0
934,11001,5.0,Usme,6,41,2,2,2,2.0
935,11001,5.0,Usme,6,77,2,2,2,2.0
936,11001,19.0,Ciudad Bolivar,6,58,1,1,2,1.0
937,11001,8.0,Kennedy,6,17,1,2,2,3.0
938,11001,8.0,Kennedy,6,7,2,2,2,3.0
939,11001,3.0,Santa Fe,6,50,2,1,1,2.0
940,11001,3.0,Santa Fe,6,17,2,1,1,2.0
941,11001,3.0,Santa Fe,6,79,2,1,2,2.0
942,11001,16.0,Puente Aranda,6,16,2,2,2,3.0
943,11001,16.0,Puente Aranda,6,91,2,1,2,3.0
944,11001,11.0,Suba,6,47,2,2,2,3.0
945,11001,8.0,Kennedy,6,53,2,2,1,3.0
946,11001,8.0,Kennedy,6,15,2,2,1,3.0
947,11001,7.0,Bosa,6,18,1,2,2,2.0
948,11001,7.0,Bosa,1,21,1,2,2,1.0
949,11001,2.0,Chapinero,6,55,1,2,2,2.0
950,11001,7.0,Bosa,6,7,1,2,1,2.0
951,11001,11.0,Suba,6,5,2,2,1,4.0
952,11001,11.0,Suba,6,62,2,2,2,5.0
953,11001,13.0,Teusaquillo,6,66,1,2,2,4.0
954,11001,13.0,Teusaquillo,6,79,2,2,2,4.0
955,11001,13.0,Teusaquillo,6,44,1,2,2,4.0
956,11001,13.0,Teusaquillo,6,11,2,2,2,4.0
957,11001,16.0,Puente Aranda,6,48,1,1,2,3.0
958,11001,16.0,Puente Aranda,6,41,1,2,2,3.0
959,11001,16.0,Puente Aranda,6,23,2,2,2,3.0
960,11001,16.0,Puente Aranda,6,8,2,2,2,3.0
961,11001,16.0,Puente Aranda,6,75,1,2,2,3.0
962,11001,8.0,Kennedy,6,15,2,2,2,2.0
963,11001,8.0,Kennedy,6,55,2,2,2,2.0
964,11001,10.0,Engativa,6,86,2,2,2,3.0
965,11001,4.0,San Cristobal,6,50,1,2,2,2.0
966,11001,7.0,Bosa,6,83,2,2,1,3.0
967,11001,9.0,Fontibon,6,81,1,2,2,5.0
968,11001,8.0,Kennedy,6,10,2,2,2,3.0
969,11001,9.0,Fontibon,6,43,2,2,2,3.0
970,11001,7.0,Bosa,6,9,1,1,2,3.0
971,11001,7.0,Bosa,6,37,2,2,1,2.0
972,11001,7.0,Bosa,6,9,2,2,1,2.0
973,11001,7.0,Bosa,6,20,2,2,2,2.0
974,11001,1.0,Usaquen,6,45,2,2,2,4.0
975,11001,8.0,Kennedy,6,70,2,2,2,3.0
976,11001,8.0,Kennedy,6,89,1,2,2,3.0
977,11001,4.0,San Cristobal,6,18,1,1,2,2.0
978,11001,7.0,Bosa,6,67,1,2,1,2.0
979,11001,7.0,Bosa,6,36,1,2,2,3.0
980,11001,7.0,Bosa,6,76,2,2,2,2.0
981,11001,7.0,Bosa,6,48,1,2,2,2.0
982,11001,4.0,San Cristobal,6,81,1,2,2,3.0
983,11001,4.0,San Cristobal,6,79,2,2,2,3.0
984,11001,4.0,San Cristobal,6,61,2,1,2,2.0
985,11001,8.0,Kennedy,6,25,2,2,2,3.0
986,11001,2.0,Chapinero,6,35,2,2,2,6.0
987,11001,2.0,Chapinero,6,27,2,2,2,6.0
988,11001,4.0,San Cristobal,6,19,1,2,2,3.0
989,11001,19.0,Ciudad Bolivar,6,89,1,2,2,2.0
